År;Läkemedel;Region;Kön;Ålder;Patienter/1000 invånare
2013;N06BA09 Atomoxetin;Östergötland;Kvinnor;5-9;1.19
2013;N06BA09 Atomoxetin;Östergötland;Kvinnor;10-14;4.18
2013;N06BA09 Atomoxetin;Östergötland;Kvinnor;15-19;6.11
2013;N06BA09 Atomoxetin;Östergötland;Båda könen;0-4;0.04
2013;N06BA09 Atomoxetin;Östergötland;Båda könen;5-9;2.58
2013;N06BA09 Atomoxetin;Östergötland;Båda könen;10-14;8.32
2013;N06BA09 Atomoxetin;Östergötland;Båda könen;15-19;7.95
2013;N06BA09 Atomoxetin;Jönköping;Män;0-4;0
2013;N06BA09 Atomoxetin;Jönköping;Män;5-9;1.57
2013;N06BA09 Atomoxetin;Jönköping;Män;10-14;5.28
2013;N06BA09 Atomoxetin;Jönköping;Män;15-19;3.97
2013;N06BA09 Atomoxetin;Jönköping;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Jönköping;Kvinnor;5-9;0.11
2013;N06BA09 Atomoxetin;Jönköping;Kvinnor;10-14;1.1
2013;N06BA09 Atomoxetin;Jönköping;Kvinnor;15-19;3.15
2013;N06BA09 Atomoxetin;Jönköping;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Jönköping;Båda könen;5-9;0.87
2013;N06BA09 Atomoxetin;Jönköping;Båda könen;10-14;3.24
2013;N06BA09 Atomoxetin;Jönköping;Båda könen;15-19;3.57
2013;N06BA09 Atomoxetin;Kronoberg;Män;0-4;0
2013;N06BA09 Atomoxetin;Kronoberg;Män;5-9;1.67
2013;N06BA09 Atomoxetin;Kronoberg;Män;10-14;6.76
2013;N06BA09 Atomoxetin;Kronoberg;Män;15-19;7.03
2013;N06BA09 Atomoxetin;Kronoberg;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Kronoberg;Kvinnor;5-9;0.78
2013;N06BA09 Atomoxetin;Kronoberg;Kvinnor;10-14;1.26
2013;N06BA09 Atomoxetin;Kronoberg;Kvinnor;15-19;3.35
2013;N06BA09 Atomoxetin;Kronoberg;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Kronoberg;Båda könen;5-9;1.24
2013;N06BA09 Atomoxetin;Kronoberg;Båda könen;10-14;4.09
2013;N06BA09 Atomoxetin;Kronoberg;Båda könen;15-19;5.29
2013;N06BA09 Atomoxetin;Kalmar;Män;0-4;0
2013;N06BA09 Atomoxetin;Kalmar;Män;5-9;3.68
2013;N06BA09 Atomoxetin;Kalmar;Män;10-14;9.72
2013;N06BA09 Atomoxetin;Kalmar;Män;15-19;5.22
2013;N06BA09 Atomoxetin;Kalmar;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Kalmar;Kvinnor;5-9;0.71
2013;N06BA09 Atomoxetin;Kalmar;Kvinnor;10-14;3.05
2013;N06BA09 Atomoxetin;Kalmar;Kvinnor;15-19;3.97
2013;N06BA09 Atomoxetin;Kalmar;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Kalmar;Båda könen;5-9;2.24
2013;N06BA09 Atomoxetin;Kalmar;Båda könen;10-14;6.49
2013;N06BA09 Atomoxetin;Kalmar;Båda könen;15-19;4.62
2013;N06BA09 Atomoxetin;Gotland;Män;0-4;0
2013;N06BA09 Atomoxetin;Gotland;Män;5-9;10.57
2013;N06BA09 Atomoxetin;Gotland;Män;10-14;14.63
2013;N06BA09 Atomoxetin;Gotland;Män;15-19;4.41
2013;N06BA09 Atomoxetin;Gotland;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Gotland;Kvinnor;5-9;4.5
2013;N06BA09 Atomoxetin;Gotland;Kvinnor;10-14;9.02
2013;N06BA09 Atomoxetin;Gotland;Kvinnor;15-19;4.84
2013;N06BA09 Atomoxetin;Gotland;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Gotland;Båda könen;5-9;7.63
2013;N06BA09 Atomoxetin;Gotland;Båda könen;10-14;11.93
2013;N06BA09 Atomoxetin;Gotland;Båda könen;15-19;4.61
2013;N06BA09 Atomoxetin;Blekinge;Män;0-4;0
2013;N06BA09 Atomoxetin;Blekinge;Män;5-9;3.46
2013;N06BA09 Atomoxetin;Blekinge;Män;10-14;12.34
2013;N06BA09 Atomoxetin;Blekinge;Män;15-19;5.85
2013;N06BA09 Atomoxetin;Blekinge;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Blekinge;Kvinnor;5-9;1.25
2013;N06BA09 Atomoxetin;Blekinge;Kvinnor;10-14;2.15
2013;N06BA09 Atomoxetin;Blekinge;Kvinnor;15-19;2.65
2013;N06BA09 Atomoxetin;Blekinge;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Blekinge;Båda könen;5-9;2.4
2013;N06BA09 Atomoxetin;Blekinge;Båda könen;10-14;7.41
2013;N06BA09 Atomoxetin;Blekinge;Båda könen;15-19;4.34
2013;N06BA09 Atomoxetin;Skåne;Män;0-4;0
2013;N06BA09 Atomoxetin;Skåne;Män;5-9;2.46
2013;N06BA09 Atomoxetin;Skåne;Män;10-14;11.12
2013;N06BA09 Atomoxetin;Skåne;Män;15-19;6.65
2013;N06BA09 Atomoxetin;Skåne;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Skåne;Kvinnor;5-9;0.92
2013;N06BA09 Atomoxetin;Skåne;Kvinnor;10-14;3.13
2013;N06BA09 Atomoxetin;Skåne;Kvinnor;15-19;3.44
2013;N06BA09 Atomoxetin;Skåne;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Skåne;Båda könen;5-9;1.71
2013;N06BA09 Atomoxetin;Skåne;Båda könen;10-14;7.23
2013;N06BA09 Atomoxetin;Skåne;Båda könen;15-19;5.09
2013;N06BA09 Atomoxetin;Halland;Män;0-4;0
2013;N06BA09 Atomoxetin;Halland;Män;5-9;2.97
2013;N06BA09 Atomoxetin;Halland;Män;10-14;14.69
2013;N06BA09 Atomoxetin;Halland;Män;15-19;9.34
2013;N06BA09 Atomoxetin;Halland;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Halland;Kvinnor;5-9;1.02
2013;N06BA09 Atomoxetin;Halland;Kvinnor;10-14;5.22
2013;N06BA09 Atomoxetin;Halland;Kvinnor;15-19;6.15
2013;N06BA09 Atomoxetin;Halland;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Halland;Båda könen;5-9;2.03
2013;N06BA09 Atomoxetin;Halland;Båda könen;10-14;10.14
2013;N06BA09 Atomoxetin;Halland;Båda könen;15-19;7.79
2013;N06BA09 Atomoxetin;Västra Götaland;Män;0-4;0.02
2013;N06BA09 Atomoxetin;Västra Götaland;Män;5-9;1.87
2013;N06BA09 Atomoxetin;Västra Götaland;Män;10-14;7.66
2013;N06BA09 Atomoxetin;Västra Götaland;Män;15-19;5.65
2013;N06BA09 Atomoxetin;Västra Götaland;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Västra Götaland;Kvinnor;5-9;0.73
2013;N06BA09 Atomoxetin;Västra Götaland;Kvinnor;10-14;2.53
2013;N06BA09 Atomoxetin;Västra Götaland;Kvinnor;15-19;3.61
2013;N06BA09 Atomoxetin;Västra Götaland;Båda könen;0-4;0.01
2013;N06BA09 Atomoxetin;Västra Götaland;Båda könen;5-9;1.31
2013;N06BA09 Atomoxetin;Västra Götaland;Båda könen;10-14;5.17
2013;N06BA09 Atomoxetin;Västra Götaland;Båda könen;15-19;4.65
2013;N06BA09 Atomoxetin;Värmland;Män;0-4;0
2013;N06BA09 Atomoxetin;Värmland;Män;5-9;1.25
2013;N06BA09 Atomoxetin;Värmland;Män;10-14;3.92
2013;N06BA09 Atomoxetin;Värmland;Män;15-19;3.71
2013;N06BA09 Atomoxetin;Värmland;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Värmland;Kvinnor;5-9;0.46
2013;N06BA09 Atomoxetin;Värmland;Kvinnor;10-14;0.9
2013;N06BA09 Atomoxetin;Värmland;Kvinnor;15-19;1.63
2013;N06BA09 Atomoxetin;Värmland;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Värmland;Båda könen;5-9;0.87
2013;N06BA09 Atomoxetin;Värmland;Båda könen;10-14;2.43
2013;N06BA09 Atomoxetin;Värmland;Båda könen;15-19;2.69
2013;N06BA09 Atomoxetin;Örebro;Män;0-4;0
2013;N06BA09 Atomoxetin;Örebro;Män;5-9;2.3
2013;N06BA09 Atomoxetin;Örebro;Män;10-14;10.6
2013;N06BA09 Atomoxetin;Örebro;Män;15-19;6.46
2013;N06BA09 Atomoxetin;Örebro;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Örebro;Kvinnor;5-9;1.34
2013;N06BA09 Atomoxetin;Örebro;Kvinnor;10-14;3.73
2013;N06BA09 Atomoxetin;Örebro;Kvinnor;15-19;3.48
2013;N06BA09 Atomoxetin;Örebro;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Örebro;Båda könen;5-9;1.83
2013;N06BA09 Atomoxetin;Örebro;Båda könen;10-14;7.28
2013;N06BA09 Atomoxetin;Örebro;Båda könen;15-19;5.02
2013;N06BA09 Atomoxetin;Västmanland;Män;0-4;0.14
2013;N06BA09 Atomoxetin;Västmanland;Män;5-9;2.35
2013;N06BA09 Atomoxetin;Västmanland;Män;10-14;8.49
2013;N06BA09 Atomoxetin;Västmanland;Män;15-19;6.6
2013;N06BA09 Atomoxetin;Västmanland;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Västmanland;Kvinnor;5-9;0.73
2013;N06BA09 Atomoxetin;Västmanland;Kvinnor;10-14;2.77
2013;N06BA09 Atomoxetin;Västmanland;Kvinnor;15-19;3.62
2013;N06BA09 Atomoxetin;Västmanland;Båda könen;0-4;0.07
2013;N06BA09 Atomoxetin;Västmanland;Båda könen;5-9;1.57
2013;N06BA09 Atomoxetin;Västmanland;Båda könen;10-14;5.7
2013;N06BA09 Atomoxetin;Västmanland;Båda könen;15-19;5.12
2013;N06BA09 Atomoxetin;Dalarna;Män;0-4;0
2013;N06BA09 Atomoxetin;Dalarna;Män;5-9;4.3
2013;N06BA09 Atomoxetin;Dalarna;Män;10-14;10.41
2013;N06BA09 Atomoxetin;Dalarna;Män;15-19;8.71
2013;N06BA09 Atomoxetin;Dalarna;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Dalarna;Kvinnor;5-9;1.93
2013;N06BA09 Atomoxetin;Dalarna;Kvinnor;10-14;3.69
2013;N06BA09 Atomoxetin;Dalarna;Kvinnor;15-19;5.91
2013;N06BA09 Atomoxetin;Dalarna;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Dalarna;Båda könen;5-9;3.13
2013;N06BA09 Atomoxetin;Dalarna;Båda könen;10-14;7.16
2013;N06BA09 Atomoxetin;Dalarna;Båda könen;15-19;7.37
2013;N06BA09 Atomoxetin;Gävleborg;Män;0-4;0
2013;N06BA09 Atomoxetin;Gävleborg;Män;5-9;7.34
2013;N06BA09 Atomoxetin;Gävleborg;Män;10-14;16.59
2013;N06BA09 Atomoxetin;Gävleborg;Män;15-19;6.85
2013;N06BA09 Atomoxetin;Gävleborg;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Gävleborg;Kvinnor;5-9;2.54
2013;N06BA09 Atomoxetin;Gävleborg;Kvinnor;10-14;4.93
2013;N06BA09 Atomoxetin;Gävleborg;Kvinnor;15-19;6.19
2013;N06BA09 Atomoxetin;Gävleborg;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Gävleborg;Båda könen;5-9;5.01
2013;N06BA09 Atomoxetin;Gävleborg;Båda könen;10-14;10.96
2013;N06BA09 Atomoxetin;Gävleborg;Båda könen;15-19;6.53
2013;N06BA09 Atomoxetin;Västernorrland;Män;0-4;0
2013;N06BA09 Atomoxetin;Västernorrland;Män;5-9;3.74
2013;N06BA09 Atomoxetin;Västernorrland;Män;10-14;10.03
2013;N06BA09 Atomoxetin;Västernorrland;Män;15-19;5.51
2013;N06BA09 Atomoxetin;Västernorrland;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Västernorrland;Kvinnor;5-9;0.77
2013;N06BA09 Atomoxetin;Västernorrland;Kvinnor;10-14;3.85
2013;N06BA09 Atomoxetin;Västernorrland;Kvinnor;15-19;2.78
2013;N06BA09 Atomoxetin;Västernorrland;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Västernorrland;Båda könen;5-9;2.27
2013;N06BA09 Atomoxetin;Västernorrland;Båda könen;10-14;7.04
2013;N06BA09 Atomoxetin;Västernorrland;Båda könen;15-19;4.19
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Män;0-4;0
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Män;5-9;0
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Män;10-14;2.87
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Män;15-19;3.34
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Kvinnor;5-9;0
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Kvinnor;10-14;1.67
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Kvinnor;15-19;1.69
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Båda könen;5-9;0
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Båda könen;10-14;2.28
2013;N06BA09 Atomoxetin;Jämtland Härjedalen;Båda könen;15-19;2.55
2013;N06BA09 Atomoxetin;Västerbotten;Män;0-4;0
2013;N06BA09 Atomoxetin;Västerbotten;Män;5-9;3.26
2013;N06BA09 Atomoxetin;Västerbotten;Män;10-14;13.43
2013;N06BA09 Atomoxetin;Västerbotten;Män;15-19;9.41
2013;N06BA09 Atomoxetin;Västerbotten;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Västerbotten;Kvinnor;5-9;0.45
2013;N06BA09 Atomoxetin;Västerbotten;Kvinnor;10-14;5.35
2013;N06BA09 Atomoxetin;Västerbotten;Kvinnor;15-19;5.03
2013;N06BA09 Atomoxetin;Västerbotten;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Västerbotten;Båda könen;5-9;1.89
2013;N06BA09 Atomoxetin;Västerbotten;Båda könen;10-14;9.43
2013;N06BA09 Atomoxetin;Västerbotten;Båda könen;15-19;7.32
2013;N06BA09 Atomoxetin;Norrbotten;Män;0-4;0
2013;N06BA09 Atomoxetin;Norrbotten;Män;5-9;3.27
2013;N06BA09 Atomoxetin;Norrbotten;Män;10-14;9.61
2013;N06BA09 Atomoxetin;Norrbotten;Män;15-19;7.31
2013;N06BA09 Atomoxetin;Norrbotten;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Norrbotten;Kvinnor;5-9;0.81
2013;N06BA09 Atomoxetin;Norrbotten;Kvinnor;10-14;3.66
2013;N06BA09 Atomoxetin;Norrbotten;Kvinnor;15-19;3.04
2013;N06BA09 Atomoxetin;Norrbotten;Båda könen;0-4;0
2013;N06BA09 Atomoxetin;Norrbotten;Båda könen;5-9;2.07
2013;N06BA09 Atomoxetin;Norrbotten;Båda könen;10-14;6.73
2013;N06BA09 Atomoxetin;Norrbotten;Båda könen;15-19;5.31
2013;N06BA09 Atomoxetin;Riket;Män;0-4;0.01
2013;N06BA09 Atomoxetin;Riket;Män;5-9;3.19
2013;N06BA09 Atomoxetin;Riket;Män;10-14;10.34
2013;N06BA09 Atomoxetin;Riket;Män;15-19;6.77
2013;N06BA09 Atomoxetin;Riket;Kvinnor;0-4;0
2013;N06BA09 Atomoxetin;Riket;Kvinnor;5-9;1.03
2013;N06BA09 Atomoxetin;Riket;Kvinnor;10-14;3.43
2013;N06BA09 Atomoxetin;Riket;Kvinnor;15-19;4.14
2013;N06BA09 Atomoxetin;Riket;Båda könen;0-4;0.01
2013;N06BA09 Atomoxetin;Riket;Båda könen;5-9;2.14
2013;N06BA09 Atomoxetin;Riket;Båda könen;10-14;6.98
2013;N06BA09 Atomoxetin;Riket;Båda könen;15-19;5.49
2014;N06BA09 Atomoxetin;Stockholm;Män;0-4;0.01
2014;N06BA09 Atomoxetin;Stockholm;Män;5-9;3.91
2014;N06BA09 Atomoxetin;Stockholm;Män;10-14;12.2
2014;N06BA09 Atomoxetin;Stockholm;Män;15-19;7.94
2014;N06BA09 Atomoxetin;Stockholm;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Stockholm;Kvinnor;5-9;1.26
2014;N06BA09 Atomoxetin;Stockholm;Kvinnor;10-14;4.36
2014;N06BA09 Atomoxetin;Stockholm;Kvinnor;15-19;4.85
2014;N06BA09 Atomoxetin;Stockholm;Båda könen;0-4;0.01
2014;N06BA09 Atomoxetin;Stockholm;Båda könen;5-9;2.62
2014;N06BA09 Atomoxetin;Stockholm;Båda könen;10-14;8.38
2014;N06BA09 Atomoxetin;Stockholm;Båda könen;15-19;6.44
2014;N06BA09 Atomoxetin;Uppsala;Män;0-4;0
2014;N06BA09 Atomoxetin;Uppsala;Män;5-9;3.45
2014;N06BA09 Atomoxetin;Uppsala;Män;10-14;14.18
2014;N06BA09 Atomoxetin;Uppsala;Män;15-19;9.35
2014;N06BA09 Atomoxetin;Uppsala;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Uppsala;Kvinnor;5-9;1.23
2014;N06BA09 Atomoxetin;Uppsala;Kvinnor;10-14;5.49
2014;N06BA09 Atomoxetin;Uppsala;Kvinnor;15-19;6.96
2014;N06BA09 Atomoxetin;Uppsala;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Uppsala;Båda könen;5-9;2.38
2014;N06BA09 Atomoxetin;Uppsala;Båda könen;10-14;9.97
2014;N06BA09 Atomoxetin;Uppsala;Båda könen;15-19;8.2
2014;N06BA09 Atomoxetin;Södermanland;Män;0-4;0
2014;N06BA09 Atomoxetin;Södermanland;Män;5-9;4.29
2014;N06BA09 Atomoxetin;Södermanland;Män;10-14;10.94
2014;N06BA09 Atomoxetin;Södermanland;Män;15-19;8.98
2014;N06BA09 Atomoxetin;Södermanland;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Södermanland;Kvinnor;5-9;1.01
2014;N06BA09 Atomoxetin;Södermanland;Kvinnor;10-14;4.62
2014;N06BA09 Atomoxetin;Södermanland;Kvinnor;15-19;3.67
2014;N06BA09 Atomoxetin;Södermanland;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Södermanland;Båda könen;5-9;2.7
2014;N06BA09 Atomoxetin;Södermanland;Båda könen;10-14;7.86
2014;N06BA09 Atomoxetin;Södermanland;Båda könen;15-19;6.4
2014;N06BA09 Atomoxetin;Östergötland;Män;0-4;0.08
2014;N06BA09 Atomoxetin;Östergötland;Män;5-9;3.71
2014;N06BA09 Atomoxetin;Östergötland;Män;10-14;12.95
2014;N06BA09 Atomoxetin;Östergötland;Män;15-19;9.35
2014;N06BA09 Atomoxetin;Östergötland;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Östergötland;Kvinnor;5-9;1.33
2014;N06BA09 Atomoxetin;Östergötland;Kvinnor;10-14;3.75
2014;N06BA09 Atomoxetin;Östergötland;Kvinnor;15-19;5.73
2014;N06BA09 Atomoxetin;Östergötland;Båda könen;0-4;0.04
2014;N06BA09 Atomoxetin;Östergötland;Båda könen;5-9;2.55
2014;N06BA09 Atomoxetin;Östergötland;Båda könen;10-14;8.45
2014;N06BA09 Atomoxetin;Östergötland;Båda könen;15-19;7.6
2014;N06BA09 Atomoxetin;Jönköping;Män;0-4;0
2014;N06BA09 Atomoxetin;Jönköping;Män;5-9;1.26
2014;N06BA09 Atomoxetin;Jönköping;Män;10-14;4.85
2014;N06BA09 Atomoxetin;Jönköping;Män;15-19;4.48
2014;N06BA09 Atomoxetin;Jönköping;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Jönköping;Kvinnor;5-9;0.1
2014;N06BA09 Atomoxetin;Jönköping;Kvinnor;10-14;1.31
2014;N06BA09 Atomoxetin;Jönköping;Kvinnor;15-19;2.67
2014;N06BA09 Atomoxetin;Jönköping;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Jönköping;Båda könen;5-9;0.7
2014;N06BA09 Atomoxetin;Jönköping;Båda könen;10-14;3.13
2014;N06BA09 Atomoxetin;Jönköping;Båda könen;15-19;3.6
2014;N06BA09 Atomoxetin;Kronoberg;Män;0-4;0
2014;N06BA09 Atomoxetin;Kronoberg;Män;5-9;2.14
2014;N06BA09 Atomoxetin;Kronoberg;Män;10-14;7.55
2014;N06BA09 Atomoxetin;Kronoberg;Män;15-19;5.93
2014;N06BA09 Atomoxetin;Kronoberg;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Kronoberg;Kvinnor;5-9;0.19
2014;N06BA09 Atomoxetin;Kronoberg;Kvinnor;10-14;1.84
2014;N06BA09 Atomoxetin;Kronoberg;Kvinnor;15-19;3.45
2014;N06BA09 Atomoxetin;Kronoberg;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Kronoberg;Båda könen;5-9;1.2
2014;N06BA09 Atomoxetin;Kronoberg;Båda könen;10-14;4.77
2014;N06BA09 Atomoxetin;Kronoberg;Båda könen;15-19;4.75
2014;N06BA09 Atomoxetin;Kalmar;Män;0-4;0
2014;N06BA09 Atomoxetin;Kalmar;Män;5-9;2.62
2014;N06BA09 Atomoxetin;Kalmar;Män;10-14;8.54
2014;N06BA09 Atomoxetin;Kalmar;Män;15-19;5.87
2014;N06BA09 Atomoxetin;Kalmar;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Kalmar;Kvinnor;5-9;0.87
2014;N06BA09 Atomoxetin;Kalmar;Kvinnor;10-14;3
2014;N06BA09 Atomoxetin;Kalmar;Kvinnor;15-19;4.57
2014;N06BA09 Atomoxetin;Kalmar;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Kalmar;Båda könen;5-9;1.77
2014;N06BA09 Atomoxetin;Kalmar;Båda könen;10-14;5.87
2014;N06BA09 Atomoxetin;Kalmar;Båda könen;15-19;5.24
2014;N06BA09 Atomoxetin;Gotland;Män;0-4;0
2014;N06BA09 Atomoxetin;Gotland;Män;5-9;9.62
2014;N06BA09 Atomoxetin;Gotland;Män;10-14;15.85
2014;N06BA09 Atomoxetin;Gotland;Män;15-19;6.65
2014;N06BA09 Atomoxetin;Gotland;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Gotland;Kvinnor;5-9;1.47
2014;N06BA09 Atomoxetin;Gotland;Kvinnor;10-14;11.44
2014;N06BA09 Atomoxetin;Gotland;Kvinnor;15-19;7.91
2014;N06BA09 Atomoxetin;Gotland;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Gotland;Båda könen;5-9;5.68
2014;N06BA09 Atomoxetin;Gotland;Båda könen;10-14;13.68
2014;N06BA09 Atomoxetin;Gotland;Båda könen;15-19;7.25
2014;N06BA09 Atomoxetin;Blekinge;Män;0-4;0
2014;N06BA09 Atomoxetin;Blekinge;Män;5-9;3.19
2014;N06BA09 Atomoxetin;Blekinge;Män;10-14;12.41
2014;N06BA09 Atomoxetin;Blekinge;Män;15-19;4.53
2014;N06BA09 Atomoxetin;Blekinge;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Blekinge;Kvinnor;5-9;1.71
2014;N06BA09 Atomoxetin;Blekinge;Kvinnor;10-14;2.94
2014;N06BA09 Atomoxetin;Blekinge;Kvinnor;15-19;2.44
2014;N06BA09 Atomoxetin;Blekinge;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Blekinge;Båda könen;5-9;2.47
2014;N06BA09 Atomoxetin;Blekinge;Båda könen;10-14;7.9
2014;N06BA09 Atomoxetin;Blekinge;Båda könen;15-19;3.52
2014;N06BA09 Atomoxetin;Skåne;Män;0-4;0
2014;N06BA09 Atomoxetin;Skåne;Män;5-9;2.18
2014;N06BA09 Atomoxetin;Skåne;Män;10-14;10.82
2014;N06BA09 Atomoxetin;Skåne;Män;15-19;7.37
2014;N06BA09 Atomoxetin;Skåne;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Skåne;Kvinnor;5-9;1.16
2014;N06BA09 Atomoxetin;Skåne;Kvinnor;10-14;3.59
2014;N06BA09 Atomoxetin;Skåne;Kvinnor;15-19;3.82
2014;N06BA09 Atomoxetin;Skåne;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Skåne;Båda könen;5-9;1.69
2014;N06BA09 Atomoxetin;Skåne;Båda könen;10-14;7.3
2014;N06BA09 Atomoxetin;Skåne;Båda könen;15-19;5.65
2014;N06BA09 Atomoxetin;Halland;Män;0-4;0
2014;N06BA09 Atomoxetin;Halland;Män;5-9;4.09
2014;N06BA09 Atomoxetin;Halland;Män;10-14;15.09
2014;N06BA09 Atomoxetin;Halland;Män;15-19;9.74
2014;N06BA09 Atomoxetin;Halland;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Halland;Kvinnor;5-9;1.35
2014;N06BA09 Atomoxetin;Halland;Kvinnor;10-14;4.8
2014;N06BA09 Atomoxetin;Halland;Kvinnor;15-19;7.34
2014;N06BA09 Atomoxetin;Halland;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Halland;Båda könen;5-9;2.76
2014;N06BA09 Atomoxetin;Halland;Båda könen;10-14;10.13
2014;N06BA09 Atomoxetin;Halland;Båda könen;15-19;8.58
2014;N06BA09 Atomoxetin;Västra Götaland;Män;0-4;0.02
2014;N06BA09 Atomoxetin;Västra Götaland;Män;5-9;2.53
2014;N06BA09 Atomoxetin;Västra Götaland;Män;10-14;8.05
2014;N06BA09 Atomoxetin;Västra Götaland;Män;15-19;5.4
2014;N06BA09 Atomoxetin;Västra Götaland;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Västra Götaland;Kvinnor;5-9;0.62
2014;N06BA09 Atomoxetin;Västra Götaland;Kvinnor;10-14;2.82
2014;N06BA09 Atomoxetin;Västra Götaland;Kvinnor;15-19;3.45
2014;N06BA09 Atomoxetin;Västra Götaland;Båda könen;0-4;0.01
2014;N06BA09 Atomoxetin;Västra Götaland;Båda könen;5-9;1.6
2014;N06BA09 Atomoxetin;Västra Götaland;Båda könen;10-14;5.5
2014;N06BA09 Atomoxetin;Västra Götaland;Båda könen;15-19;4.45
2014;N06BA09 Atomoxetin;Värmland;Män;0-4;0
2014;N06BA09 Atomoxetin;Värmland;Män;5-9;1.25
2014;N06BA09 Atomoxetin;Värmland;Män;10-14;3.57
2014;N06BA09 Atomoxetin;Värmland;Män;15-19;3.52
2014;N06BA09 Atomoxetin;Värmland;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Värmland;Kvinnor;5-9;0.3
2014;N06BA09 Atomoxetin;Värmland;Kvinnor;10-14;0.9
2014;N06BA09 Atomoxetin;Värmland;Kvinnor;15-19;2.1
2014;N06BA09 Atomoxetin;Värmland;Båda könen;0-4;0
2014;N06BA09 Atomoxetin;Värmland;Båda könen;5-9;0.79
2014;N06BA09 Atomoxetin;Värmland;Båda könen;10-14;2.28
2014;N06BA09 Atomoxetin;Värmland;Båda könen;15-19;2.82
2014;N06BA09 Atomoxetin;Örebro;Män;0-4;0
2014;N06BA09 Atomoxetin;Örebro;Män;5-9;1.34
2014;N06BA09 Atomoxetin;Örebro;Män;10-14;11.04
2014;N06BA09 Atomoxetin;Örebro;Män;15-19;7.58
2014;N06BA09 Atomoxetin;Örebro;Kvinnor;0-4;0
2014;N06BA09 Atomoxetin;Örebro;Kvinnor;5-9;0.78
2014;N06BA09 Atomoxetin;Örebro;Kvinnor;10-14;3.96
2014;N06BA09 Atomoxetin;Örebro;Kvinnor;15-19;3.55
2014;N06BA09 Atomoxetin;Örebro;Båda könen;0-4;0
